SNAPSHOT_FISCAL_YEAR,SNAPSHOT_FISCAL_YEAR_PERIOD_x,customer,customer_TEXT,customer_INDUSTRY_DESC,customer_OFFICE_DESC,customer_REGION_DESC,customer_SECTOR_DESC,customer_SIC_TEXT,customer_SUB_SECTOR_DESC,OPPORTUNITY_OPEN_CLOSED_INDICATOR,PHASE_NAME,PURSUIT_START_DATE,PROJECT_START_DATE,PROJECT_END_DATE,PERIOD_WON_LOSS_ABANDONED,DATE_WON_LOSS_ABANDONED,PRIORITY,Product_Category4_id,Product_Category2_text,Product_Category3_text,PURSUIT_LEADER,BUYER_ROLE_DESC,CURRENCY,PROBABILITY_PRC,WEIGHTED_Sales,Total_Sales,STRATEGIC_OPPORTUNITY,SNAPSHOT_FY,SNAPSHOT_FP,SNAPSHOT_FISCAL_YEAR_PERIOD_y,OPPORTUNITY_ID,Year
2019,2019009,24008709.0,customer14117,industry5,STAMFORD,US - East,Sector7,SIC394,Sub Sector22,CLOSED,Won,2019-06-26,2019-07-11,2019-08-30,Period 02 2020,2019-07-08,High,1860.0,category8,sub category64,21045.0,CIO/VP MIS,USD,100,0.0,375000,POSITIONING WITH A KEY CLIENT,2020,2,2020002,MO-2874751,2019
2020,2020004,24012258.0,customer12106,industry3,BALTIMORE,US - East,Sector12,SIC497,Sub Sector4,CLOSED,Abandoned,2017-01-18,2019-01-02,2019-12-30,Period 12 2019,2019-04-08,High,2004.0,category51,sub category8,17841.0,Technology Director/Manager,USD,0,0.0,500000,POSITIONING WITH A KEY CLIENT,2019,12,2019012,MO-376049,2017
2019,2019012,24012258.0,customer12106,industry3,BALTIMORE,US - East,Sector12,SIC497,Sub Sector4,CLOSED,Abandoned,2017-01-18,2019-01-02,2019-12-30,Period 12 2019,2019-04-08,High,2004.0,category51,sub category8,17841.0,Technology Director/Manager,USD,0,0.0,500000,POSITIONING WITH A KEY CLIENT,2019,12,2019012,MO-376049,2017
2020,2020003,24012258.0,customer12106,industry3,BALTIMORE,US - East,Sector12,SIC497,Sub Sector4,CLOSED,Abandoned,2017-01-18,2019-01-02,2019-12-30,Period 12 2019,2019-04-08,High,2004.0,category51,sub category8,17841.0,Technology Director/Manager,USD,0,0.0,500000,POSITIONING WITH A KEY CLIENT,2019,12,2019012,MO-376049,2017
2020,2020007,24012258.0,customer12106,industry3,BALTIMORE,US - East,Sector12,SIC497,Sub Sector4,CLOSED,Abandoned,2017-01-18,2019-01-02,2019-12-30,Period 12 2019,2019-04-08,High,2004.0,category51,sub category8,17841.0,Technology Director/Manager,USD,0,0.0,500000,POSITIONING WITH A KEY CLIENT,2019,12,2019012,MO-376049,2017
2020,2020005,24012258.0,customer12106,industry3,BALTIMORE,US - East,Sector12,SIC497,Sub Sector4,CLOSED,Abandoned,2017-01-18,2019-01-02,2019-12-30,Period 12 2019,2019-04-08,High,2004.0,category51,sub category8,17841.0,Technology Director/Manager,USD,0,0.0,500000,POSITIONING WITH A KEY CLIENT,2019,12,2019012,MO-376049,2017
2019,2019013,24012258.0,customer12106,industry3,BALTIMORE,US - East,Sector12,SIC497,Sub Sector4,CLOSED,Abandoned,2017-01-18,2019-01-02,2019-12-30,Period 12 2019,2019-04-08,High,2004.0,category51,sub category8,17841.0,Technology Director/Manager,USD,0,0.0,500000,POSITIONING WITH A KEY CLIENT,2019,12,2019012,MO-376049,2017
2019,2019007,24012258.0,customer12106,industry3,BALTIMORE,US - East,Sector12,SIC497,Sub Sector4,CLOSED,Abandoned,2017-01-18,2019-01-02,2019-12-30,Period 12 2019,2019-04-08,High,2004.0,category51,sub category8,17841.0,Technology Director/Manager,USD,0,0.0,500000,POSITIONING WITH A KEY CLIENT,2019,12,2019012,MO-376049,2017
2020,2020006,24012258.0,customer12106,industry3,BALTIMORE,US - East,Sector12,SIC497,Sub Sector4,CLOSED,Abandoned,2017-01-18,2019-01-02,2019-12-30,Period 12 2019,2019-04-08,High,2004.0,category51,sub category8,17841.0,Technology Director/Manager,USD,0,0.0,500000,POSITIONING WITH A KEY CLIENT,2019,12,2019012,MO-376049,2017
2020,2020001,24012258.0,customer12106,industry3,BALTIMORE,US - East,Sector12,SIC497,Sub Sector4,CLOSED,Abandoned,2017-01-18,2019-01-02,2019-12-30,Period 12 2019,2019-04-08,High,2004.0,category51,sub category8,17841.0,Technology Director/Manager,USD,0,0.0,500000,POSITIONING WITH A KEY CLIENT,2019,12,2019012,MO-376049,2017
2019,2019008,24012258.0,customer12106,industry3,BALTIMORE,US - East,Sector12,SIC497,Sub Sector4,CLOSED,Abandoned,2017-01-18,2019-01-02,2019-12-30,Period 12 2019,2019-04-08,High,2004.0,category51,sub category8,17841.0,Technology Director/Manager,USD,0,0.0,500000,POSITIONING WITH A KEY CLIENT,2019,12,2019012,MO-376049,2017
2019,2019011,24012258.0,customer12106,industry3,BALTIMORE,US - East,Sector12,SIC497,Sub Sector4,CLOSED,Abandoned,2017-01-18,2019-01-02,2019-12-30,Period 12 2019,2019-04-08,High,2004.0,category51,sub category8,17841.0,Technology Director/Manager,USD,0,0.0,500000,POSITIONING WITH A KEY CLIENT,2019,12,2019012,MO-376049,2017
2020,2020002,24012258.0,customer12106,industry3,BALTIMORE,US - East,Sector12,SIC497,Sub Sector4,CLOSED,Abandoned,2017-01-18,2019-01-02,2019-12-30,Period 12 2019,2019-04-08,High,2004.0,category51,sub category8,17841.0,Technology Director/Manager,USD,0,0.0,500000,POSITIONING WITH A KEY CLIENT,2019,12,2019012,MO-376049,2017
2019,2019010,24012258.0,customer12106,industry3,BALTIMORE,US - East,Sector12,SIC497,Sub Sector4,CLOSED,Abandoned,2017-01-18,2019-01-02,2019-12-30,Period 12 2019,2019-04-08,High,2004.0,category51,sub category8,17841.0,Technology Director/Manager,USD,0,0.0,500000,POSITIONING WITH A KEY CLIENT,2019,12,2019012,MO-376049,2017
2019,2019009,24012258.0,customer12106,industry3,BALTIMORE,US - East,Sector12,SIC497,Sub Sector4,CLOSED,Abandoned,2017-01-18,2019-01-02,2019-12-30,Period 12 2019,2019-04-08,High,2004.0,category51,sub category8,17841.0,Technology Director/Manager,USD,0,0.0,500000,POSITIONING WITH A KEY CLIENT,2019,12,2019012,MO-376049,2017
2019,2019013,24007812.0,customer725,industry3,MINNEAPOLIS,US - Central,Sector12,SIC669,Sub Sector4,CLOSED,Won,2018-05-21,2019-04-22,2019-12-27,Period 11 2019,2019-04-05,High,1683.0,category18,sub category35,11166.0,COO/Chief Admin,USD,100,0.0,3500000,MANAGED SERVICES,2019,11,2019011,MO-2476655,2018
2019,2019013,24007812.0,customer725,industry3,MINNEAPOLIS,US - Central,Sector12,SIC669,Sub Sector4,CLOSED,Won,2018-05-21,2019-04-22,2019-12-27,Period 11 2019,2019-04-05,High,2001.0,category51,sub category152,11166.0,COO/Chief Admin,USD,100,0.0,1000000,MANAGED SERVICES,2019,11,2019011,MO-2476655,2018
2020,2020006,24007812.0,customer725,industry3,MINNEAPOLIS,US - Central,Sector12,SIC669,Sub Sector4,CLOSED,Won,2018-05-21,2019-04-22,2019-12-27,Period 11 2019,2019-04-05,High,1683.0,category18,sub category35,11166.0,COO/Chief Admin,USD,100,0.0,3500000,MANAGED SERVICES,2019,11,2019011,MO-2476655,2018
2020,2020006,24007812.0,customer725,industry3,MINNEAPOLIS,US - Central,Sector12,SIC669,Sub Sector4,CLOSED,Won,2018-05-21,2019-04-22,2019-12-27,Period 11 2019,2019-04-05,High,2001.0,category51,sub category152,11166.0,COO/Chief Admin,USD,100,0.0,1000000,MANAGED SERVICES,2019,11,2019011,MO-2476655,2018
2019,2019011,24007812.0,customer725,industry3,MINNEAPOLIS,US - Central,Sector12,SIC669,Sub Sector4,CLOSED,Won,2018-05-21,2019-04-22,2019-12-27,Period 11 2019,2019-04-05,High,1683.0,category18,sub category35,11166.0,COO/Chief Admin,USD,100,0.0,3500000,MANAGED SERVICES,2019,11,2019011,MO-2476655,2018
2019,2019011,24007812.0,customer725,industry3,MINNEAPOLIS,US - Central,Sector12,SIC669,Sub Sector4,CLOSED,Won,2018-05-21,2019-04-22,2019-12-27,Period 11 2019,2019-04-05,High,2001.0,category51,sub category152,11166.0,COO/Chief Admin,USD,100,0.0,1000000,MANAGED SERVICES,2019,11,2019011,MO-2476655,2018
2019,2019012,24007812.0,customer725,industry3,MINNEAPOLIS,US - Central,Sector12,SIC669,Sub Sector4,CLOSED,Won,2018-05-21,2019-04-22,2019-12-27,Period 11 2019,2019-04-05,High,1683.0,category18,sub category35,11166.0,COO/Chief Admin,USD,100,0.0,3500000,MANAGED SERVICES,2019,11,2019011,MO-2476655,2018
2019,2019012,24007812.0,customer725,industry3,MINNEAPOLIS,US - Central,Sector12,SIC669,Sub Sector4,CLOSED,Won,2018-05-21,2019-04-22,2019-12-27,Period 11 2019,2019-04-05,High,2001.0,category51,sub category152,11166.0,COO/Chief Admin,USD,100,0.0,1000000,MANAGED SERVICES,2019,11,2019011,MO-2476655,2018
2019,2019008,24007812.0,customer725,industry3,MINNEAPOLIS,US - Central,Sector12,SIC669,Sub Sector4,CLOSED,Won,2018-05-21,2019-04-22,2019-12-27,Period 11 2019,2019-04-05,High,1683.0,category18,sub category35,11166.0,COO/Chief Admin,USD,100,0.0,3500000,MANAGED SERVICES,2019,11,2019011,MO-2476655,2018
2019,2019008,24007812.0,customer725,industry3,MINNEAPOLIS,US - Central,Sector12,SIC669,Sub Sector4,CLOSED,Won,2018-05-21,2019-04-22,2019-12-27,Period 11 2019,2019-04-05,High,2001.0,category51,sub category152,11166.0,COO/Chief Admin,USD,100,0.0,1000000,MANAGED SERVICES,2019,11,2019011,MO-2476655,2018
2020,2020001,24007812.0,customer725,industry3,MINNEAPOLIS,US - Central,Sector12,SIC669,Sub Sector4,CLOSED,Won,2018-05-21,2019-04-22,2019-12-27,Period 11 2019,2019-04-05,High,1683.0,category18,sub category35,11166.0,COO/Chief Admin,USD,100,0.0,3500000,MANAGED SERVICES,2019,11,2019011,MO-2476655,2018
2020,2020001,24007812.0,customer725,industry3,MINNEAPOLIS,US - Central,Sector12,SIC669,Sub Sector4,CLOSED,Won,2018-05-21,2019-04-22,2019-12-27,Period 11 2019,2019-04-05,High,2001.0,category51,sub category152,11166.0,COO/Chief Admin,USD,100,0.0,1000000,MANAGED SERVICES,2019,11,2019011,MO-2476655,2018
2020,2020005,24007812.0,customer725,industry3,MINNEAPOLIS,US - Central,Sector12,SIC669,Sub Sector4,CLOSED,Won,2018-05-21,2019-04-22,2019-12-27,Period 11 2019,2019-04-05,High,1683.0,category18,sub category35,11166.0,COO/Chief Admin,USD,100,0.0,3500000,MANAGED SERVICES,2019,11,2019011,MO-2476655,2018
2020,2020005,24007812.0,customer725,industry3,MINNEAPOLIS,US - Central,Sector12,SIC669,Sub Sector4,CLOSED,Won,2018-05-21,2019-04-22,2019-12-27,Period 11 2019,2019-04-05,High,2001.0,category51,sub category152,11166.0,COO/Chief Admin,USD,100,0.0,1000000,MANAGED SERVICES,2019,11,2019011,MO-2476655,2018
2019,2019010,24007812.0,customer725,industry3,MINNEAPOLIS,US - Central,Sector12,SIC669,Sub Sector4,CLOSED,Won,2018-05-21,2019-04-22,2019-12-27,Period 11 2019,2019-04-05,High,1683.0,category18,sub category35,11166.0,COO/Chief Admin,USD,100,0.0,3500000,MANAGED SERVICES,2019,11,2019011,MO-2476655,2018
2019,2019010,24007812.0,customer725,industry3,MINNEAPOLIS,US - Central,Sector12,SIC669,Sub Sector4,CLOSED,Won,2018-05-21,2019-04-22,2019-12-27,Period 11 2019,2019-04-05,High,2001.0,category51,sub category152,11166.0,COO/Chief Admin,USD,100,0.0,1000000,MANAGED SERVICES,2019,11,2019011,MO-2476655,2018
2020,2020007,24007812.0,customer725,industry3,MINNEAPOLIS,US - Central,Sector12,SIC669,Sub Sector4,CLOSED,Won,2018-05-21,2019-04-22,2019-12-27,Period 11 2019,2019-04-05,High,1683.0,category18,sub category35,11166.0,COO/Chief Admin,USD,100,0.0,3500000,MANAGED SERVICES,2019,11,2019011,MO-2476655,2018
2020,2020007,24007812.0,customer725,industry3,MINNEAPOLIS,US - Central,Sector12,SIC669,Sub Sector4,CLOSED,Won,2018-05-21,2019-04-22,2019-12-27,Period 11 2019,2019-04-05,High,2001.0,category51,sub category152,11166.0,COO/Chief Admin,USD,100,0.0,1000000,MANAGED SERVICES,2019,11,2019011,MO-2476655,2018
2020,2020004,24007812.0,customer725,industry3,MINNEAPOLIS,US - Central,Sector12,SIC669,Sub Sector4,CLOSED,Won,2018-05-21,2019-04-22,2019-12-27,Period 11 2019,2019-04-05,High,1683.0,category18,sub category35,11166.0,COO/Chief Admin,USD,100,0.0,3500000,MANAGED SERVICES,2019,11,2019011,MO-2476655,2018
2020,2020004,24007812.0,customer725,industry3,MINNEAPOLIS,US - Central,Sector12,SIC669,Sub Sector4,CLOSED,Won,2018-05-21,2019-04-22,2019-12-27,Period 11 2019,2019-04-05,High,2001.0,category51,sub category152,11166.0,COO/Chief Admin,USD,100,0.0,1000000,MANAGED SERVICES,2019,11,2019011,MO-2476655,2018
2020,2020003,24007812.0,customer725,industry3,MINNEAPOLIS,US - Central,Sector12,SIC669,Sub Sector4,CLOSED,Won,2018-05-21,2019-04-22,2019-12-27,Period 11 2019,2019-04-05,High,1683.0,category18,sub category35,11166.0,COO/Chief Admin,USD,100,0.0,3500000,MANAGED SERVICES,2019,11,2019011,MO-2476655,2018
2020,2020003,24007812.0,customer725,industry3,MINNEAPOLIS,US - Central,Sector12,SIC669,Sub Sector4,CLOSED,Won,2018-05-21,2019-04-22,2019-12-27,Period 11 2019,2019-04-05,High,2001.0,category51,sub category152,11166.0,COO/Chief Admin,USD,100,0.0,1000000,MANAGED SERVICES,2019,11,2019011,MO-2476655,2018
2020,2020002,24007812.0,customer725,industry3,MINNEAPOLIS,US - Central,Sector12,SIC669,Sub Sector4,CLOSED,Won,2018-05-21,2019-04-22,2019-12-27,Period 11 2019,2019-04-05,High,1683.0,category18,sub category35,11166.0,COO/Chief Admin,USD,100,0.0,3500000,MANAGED SERVICES,2019,11,2019011,MO-2476655,2018
2020,2020002,24007812.0,customer725,industry3,MINNEAPOLIS,US - Central,Sector12,SIC669,Sub Sector4,CLOSED,Won,2018-05-21,2019-04-22,2019-12-27,Period 11 2019,2019-04-05,High,2001.0,category51,sub category152,11166.0,COO/Chief Admin,USD,100,0.0,1000000,MANAGED SERVICES,2019,11,2019011,MO-2476655,2018
2019,2019007,24007812.0,customer725,industry3,MINNEAPOLIS,US - Central,Sector12,SIC669,Sub Sector4,CLOSED,Won,2018-05-21,2019-04-22,2019-12-27,Period 11 2019,2019-04-05,High,1683.0,category18,sub category35,11166.0,COO/Chief Admin,USD,100,0.0,3500000,MANAGED SERVICES,2019,11,2019011,MO-2476655,2018
2019,2019007,24007812.0,customer725,industry3,MINNEAPOLIS,US - Central,Sector12,SIC669,Sub Sector4,CLOSED,Won,2018-05-21,2019-04-22,2019-12-27,Period 11 2019,2019-04-05,High,2001.0,category51,sub category152,11166.0,COO/Chief Admin,USD,100,0.0,1000000,MANAGED SERVICES,2019,11,2019011,MO-2476655,2018
2019,2019009,24007812.0,customer725,industry3,MINNEAPOLIS,US - Central,Sector12,SIC669,Sub Sector4,CLOSED,Won,2018-05-21,2019-04-22,2019-12-27,Period 11 2019,2019-04-05,High,1683.0,category18,sub category35,11166.0,COO/Chief Admin,USD,100,0.0,3500000,MANAGED SERVICES,2019,11,2019011,MO-2476655,2018
2019,2019009,24007812.0,customer725,industry3,MINNEAPOLIS,US - Central,Sector12,SIC669,Sub Sector4,CLOSED,Won,2018-05-21,2019-04-22,2019-12-27,Period 11 2019,2019-04-05,High,2001.0,category51,sub category152,11166.0,COO/Chief Admin,USD,100,0.0,1000000,MANAGED SERVICES,2019,11,2019011,MO-2476655,2018
2019,2019013,24000516.0,customer6544,industry7,STAMFORD,US - East,Sector20,SIC283,Sub Sector21,CLOSED,Won,2019-03-24,2019-04-01,2019-04-05,Period 11 2019,2019-04-01,High,1776.0,category8,sub category79,11437.0,Accounting Director/Manager,USD,100,0.0,7600,CRITICAL QUAL,2019,11,2019011,MO-2838101,2019
2019,2019013,24000516.0,customer6544,industry7,STAMFORD,US - East,Sector20,SIC283,Sub Sector21,CLOSED,Won,2019-03-24,2019-04-01,2019-04-05,Period 11 2019,2019-04-01,High,3117.0,category14,sub category2,11437.0,Accounting Director/Manager,USD,100,0.0,1900,CRITICAL QUAL,2019,11,2019011,MO-2838101,2019
2019,2019013,24000516.0,customer6544,industry7,STAMFORD,US - East,Sector20,SIC283,Sub Sector21,CLOSED,Won,2019-01-16,2019-01-30,2019-02-08,Period 09 2019,2019-01-29,High,3117.0,category14,sub category2,11437.0,CAO/Director of Accounting,USD,100,0.0,8210,POSITIONING WITH A KEY CLIENT,2019,9,2019009,MO-2808027,2019
2019,2019013,24000516.0,customer6544,industry7,STAMFORD,US - East,Sector20,SIC283,Sub Sector21,CLOSED,Won,2019-01-16,2019-01-30,2019-02-08,Period 09 2019,2019-01-29,High,1776.0,category8,sub category79,11437.0,CAO/Director of Accounting,USD,100,0.0,32840,POSITIONING WITH A KEY CLIENT,2019,9,2019009,MO-2808027,2019
2019,2019013,24000516.0,customer6544,industry7,STAMFORD,US - East,Sector20,SIC283,Sub Sector21,CLOSED,Won,2019-03-24,2019-04-01,2019-04-05,Period 11 2019,2019-04-01,High,1776.0,category8,sub category79,11437.0,Accounting Director/Manager,USD,100,0.0,24800,CRITICAL QUAL,2019,11,2019011,MO-2838105,2019
2019,2019013,24000516.0,customer6544,industry7,STAMFORD,US - East,Sector20,SIC283,Sub Sector21,CLOSED,Won,2019-03-24,2019-04-01,2019-04-05,Period 11 2019,2019-04-01,High,3117.0,category14,sub category2,11437.0,Accounting Director/Manager,USD,100,0.0,6200,CRITICAL QUAL,2019,11,2019011,MO-2838105,2019
2019,2019013,24000516.0,customer6544,industry7,STAMFORD,US - East,Sector20,SIC283,Sub Sector21,CLOSED,Won,2019-01-20,2019-02-14,2019-04-05,Period 10 2019,2019-02-13,High,3117.0,category14,sub category2,11437.0,CAO/Director of Accounting,USD,100,0.0,96800,POSITIONING WITH A KEY CLIENT,2019,10,2019010,MO-2808037,2019
2019,2019013,24000516.0,customer6544,industry7,STAMFORD,US - East,Sector20,SIC283,Sub Sector21,CLOSED,Won,2019-01-20,2019-02-14,2019-04-05,Period 10 2019,2019-02-13,High,1776.0,category8,sub category79,11437.0,CAO/Director of Accounting,USD,100,0.0,387200,POSITIONING WITH A KEY CLIENT,2019,10,2019010,MO-2808037,2019
2019,2019013,24000516.0,customer6544,industry7,STAMFORD,US - East,Sector20,SIC283,Sub Sector21,CLOSED,Lost,2018-11-16,2019-03-25,2019-07-19,Period 11 2019,2019-03-25,High,1974.0,category38,sub category109,9760.0,CFO/VP of Finance,USD,0,0.0,500000,CRITICAL QUAL,2019,11,2019011,MO-2738995,2018
2019,2019013,24000516.0,customer6544,industry7,STAMFORD,US - East,Sector20,SIC283,Sub Sector21,CLOSED,Won,2019-01-20,2019-01-30,2019-02-08,Period 09 2019,2019-01-29,High,1776.0,category8,sub category79,11437.0,CAO/Director of Accounting,USD,100,0.0,52240,POSITIONING WITH A KEY CLIENT,2019,9,2019009,MO-2808029,2019
2019,2019013,24000516.0,customer6544,industry7,STAMFORD,US - East,Sector20,SIC283,Sub Sector21,CLOSED,Won,2019-01-20,2019-01-30,2019-02-08,Period 09 2019,2019-01-29,High,3117.0,category14,sub category2,11437.0,CAO/Director of Accounting,USD,100,0.0,13060,POSITIONING WITH A KEY CLIENT,2019,9,2019009,MO-2808029,2019
2019,2019013,24000516.0,customer6544,industry7,STAMFORD,US - East,Sector20,SIC283,Sub Sector21,CLOSED,Won,2019-01-20,2019-02-06,2019-02-15,Period 09 2019,2019-02-05,High,3117.0,category14,sub category2,11437.0,CAO/Director of Accounting,USD,100,0.0,6280,POSITIONING WITH A KEY CLIENT,2019,9,2019009,MO-2808033,2019
2019,2019013,24000516.0,customer6544,industry7,STAMFORD,US - East,Sector20,SIC283,Sub Sector21,CLOSED,Won,2019-01-20,2019-02-06,2019-02-15,Period 09 2019,2019-02-05,High,1776.0,category8,sub category79,11437.0,CAO/Director of Accounting,USD,100,0.0,25120,POSITIONING WITH A KEY CLIENT,2019,9,2019009,MO-2808033,2019
2019,2019013,24000516.0,customer6544,industry7,STAMFORD,US - East,Sector20,SIC283,Sub Sector21,CLOSED,Won,2019-04-08,2019-05-15,2019-05-24,Period 13 2019,2019-05-14,High,3117.0,category14,sub category2,11437.0,Technology Director/Manager,USD,100,0.0,10200,CRITICAL QUAL,2019,13,2019013,MO-2842931,2019
2019,2019013,24000516.0,customer6544,industry7,STAMFORD,US - East,Sector20,SIC283,Sub Sector21,CLOSED,Won,2019-04-08,2019-05-15,2019-05-24,Period 13 2019,2019-05-14,High,1776.0,category8,sub category79,11437.0,Technology Director/Manager,USD,100,0.0,40800,CRITICAL QUAL,2019,13,2019013,MO-2842931,2019
2019,2019013,24000516.0,customer6544,industry7,STAMFORD,US - East,Sector20,SIC283,Sub Sector21,CLOSED,Won,2019-04-08,2019-05-15,2019-05-31,Period 13 2019,2019-05-14,High,3117.0,category14,sub category2,11437.0,Technology Director/Manager,USD,100,0.0,6800,CRITICAL QUAL,2019,13,2019013,MO-2842921,2019
2019,2019013,24000516.0,customer6544,industry7,STAMFORD,US - East,Sector20,SIC283,Sub Sector21,CLOSED,Won,2019-04-08,2019-05-15,2019-05-31,Period 13 2019,2019-05-14,High,1776.0,category8,sub category79,11437.0,Technology Director/Manager,USD,100,0.0,27200,CRITICAL QUAL,2019,13,2019013,MO-2842921,2019
2019,2019013,24000516.0,customer6544,industry7,STAMFORD,US - East,Sector20,SIC283,Sub Sector21,CLOSED,Won,2019-04-08,2019-05-15,2019-05-31,Period 13 2019,2019-05-14,High,1776.0,category8,sub category79,11437.0,Technology Director/Manager,USD,100,0.0,176800,CRITICAL QUAL,2019,13,2019013,MO-2842911,2019
2019,2019013,24000516.0,customer6544,industry7,STAMFORD,US - East,Sector20,SIC283,Sub Sector21,CLOSED,Won,2019-04-08,2019-05-15,2019-05-31,Period 13 2019,2019-05-14,High,3117.0,category14,sub category2,11437.0,Technology Director/Manager,USD,100,0.0,44200,CRITICAL QUAL,2019,13,2019013,MO-2842911,2019
2019,2019009,24000516.0,customer6544,industry7,STAMFORD,US - East,Sector20,SIC283,Sub Sector21,CLOSED,Won,2019-03-24,2019-04-01,2019-04-05,Period 11 2019,2019-04-01,High,1776.0,category8,sub category79,11437.0,Accounting Director/Manager,USD,100,0.0,7600,CRITICAL QUAL,2019,11,2019011,MO-2838101,2019
2019,2019009,24000516.0,customer6544,industry7,STAMFORD,US - East,Sector20,SIC283,Sub Sector21,CLOSED,Won,2019-03-24,2019-04-01,2019-04-05,Period 11 2019,2019-04-01,High,3117.0,category14,sub category2,11437.0,Accounting Director/Manager,USD,100,0.0,1900,CRITICAL QUAL,2019,11,2019011,MO-2838101,2019
2019,2019009,24000516.0,customer6544,industry7,STAMFORD,US - East,Sector20,SIC283,Sub Sector21,CLOSED,Won,2019-01-16,2019-01-30,2019-02-08,Period 09 2019,2019-01-29,High,3117.0,category14,sub category2,11437.0,CAO/Director of Accounting,USD,100,0.0,8210,POSITIONING WITH A KEY CLIENT,2019,9,2019009,MO-2808027,2019
2019,2019009,24000516.0,customer6544,industry7,STAMFORD,US - East,Sector20,SIC283,Sub Sector21,CLOSED,Won,2019-01-16,2019-01-30,2019-02-08,Period 09 2019,2019-01-29,High,1776.0,category8,sub category79,11437.0,CAO/Director of Accounting,USD,100,0.0,32840,POSITIONING WITH A KEY CLIENT,2019,9,2019009,MO-2808027,2019
2019,2019009,24000516.0,customer6544,industry7,STAMFORD,US - East,Sector20,SIC283,Sub Sector21,CLOSED,Won,2019-03-24,2019-04-01,2019-04-05,Period 11 2019,2019-04-01,High,1776.0,category8,sub category79,11437.0,Accounting Director/Manager,USD,100,0.0,24800,CRITICAL QUAL,2019,11,2019011,MO-2838105,2019
2019,2019009,24000516.0,customer6544,industry7,STAMFORD,US - East,Sector20,SIC283,Sub Sector21,CLOSED,Won,2019-03-24,2019-04-01,2019-04-05,Period 11 2019,2019-04-01,High,3117.0,category14,sub category2,11437.0,Accounting Director/Manager,USD,100,0.0,6200,CRITICAL QUAL,2019,11,2019011,MO-2838105,2019
2019,2019009,24000516.0,customer6544,industry7,STAMFORD,US - East,Sector20,SIC283,Sub Sector21,CLOSED,Won,2019-01-20,2019-02-14,2019-04-05,Period 10 2019,2019-02-13,High,3117.0,category14,sub category2,11437.0,CAO/Director of Accounting,USD,100,0.0,96800,POSITIONING WITH A KEY CLIENT,2019,10,2019010,MO-2808037,2019
2019,2019009,24000516.0,customer6544,industry7,STAMFORD,US - East,Sector20,SIC283,Sub Sector21,CLOSED,Won,2019-01-20,2019-02-14,2019-04-05,Period 10 2019,2019-02-13,High,1776.0,category8,sub category79,11437.0,CAO/Director of Accounting,USD,100,0.0,387200,POSITIONING WITH A KEY CLIENT,2019,10,2019010,MO-2808037,2019
2019,2019009,24000516.0,customer6544,industry7,STAMFORD,US - East,Sector20,SIC283,Sub Sector21,CLOSED,Lost,2018-11-16,2019-03-25,2019-07-19,Period 11 2019,2019-03-25,High,1974.0,category38,sub category109,9760.0,CFO/VP of Finance,USD,0,0.0,500000,CRITICAL QUAL,2019,11,2019011,MO-2738995,2018
2019,2019009,24000516.0,customer6544,industry7,STAMFORD,US - East,Sector20,SIC283,Sub Sector21,CLOSED,Won,2019-01-20,2019-01-30,2019-02-08,Period 09 2019,2019-01-29,High,1776.0,category8,sub category79,11437.0,CAO/Director of Accounting,USD,100,0.0,52240,POSITIONING WITH A KEY CLIENT,2019,9,2019009,MO-2808029,2019
